"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"IPL_L_6_4",-0.133792872161741,-0.0194364304464798,0.019725813519345,-0.407640471163486,-0.44206068846187,0.397969438889274
"IPL_R_6_4",-0.14512302988241,-0.0446839606348053,0.0125722016655982,-0.394868250392692,-0.477881329573397,0.396637233662652
"IPL_L_6_5",-0.0815641470422045,-0.024411916064356,0.198413250574308,-0.380000613877244,-0.457479011942444,0.474269877909449
"IPL_R_6_5",-0.0578822953311009,-0.0739563094100205,0.0843289164614812,-0.349908568601287,-0.500760223970271,0.434417990836591
"IPL_L_6_6",0.146991748492341,-0.0503623018367042,0.092046111100171,-0.150828313945816,-0.504842177315471,0.421335620995436
"IPL_R_6_6",0.148030713167275,-0.0267701316583775,0.113506969022643,-0.175763045989292,-0.488110228497464,0.443388192501578
"Pcun_L_4_1",-0.0313198830329162,0.000439666408883295,0.0513686331257839,-0.349544161509131,-0.475495325173398,0.397468705256102
"Pcun_R_4_1",-0.0580731585668801,-0.00487808785346251,0.0405921892341822,-0.397998593179909,-0.477673198890927,0.390145154892278
"Pcun_L_4_2",-0.0464696306770229,-0.0285192859477698,0.0505219657682452,-0.347702299093713,-0.529687699915544,0.3813173466688
"Pcun_R_4_2",-0.0448163246304191,-0.0277559666440938,0.0791843283313573,-0.339685054310797,-0.536111548617738,0.430881350252938
"Pcun_L_4_3",0.0646698323662633,-0.205689060472756,-0.037725023714461,-0.225950155393508,-0.715564718753758,0.212165460771151
"Pcun_R_4_3",0.0529678238238726,-0.310622777517273,-0.0767917788264065,-0.256828347992708,-0.763314007590097,0.196395459669469
"Pcun_L_4_4",0.0293340479160491,-0.132998332410802,0.0824075953746859,-0.189226176807052,-0.635680547091123,0.340529067792567
"Pcun_R_4_4",0.042719659341636,-0.186932635010978,0.0874333838265228,-0.179831194470168,-0.657892549608277,0.325431071420101
"PoG_L_4_1",-0.0798488937539281,-0.10233126182001,0.0725984097562754,-0.414484066926041,-0.583024343879745,0.421439037933988
"PoG_R_4_1",-0.0391388391719021,-0.109326587858509,0.0823359671028357,-0.374241046430199,-0.58847022410087,0.432500897502835
"PoG_L_4_2",0.0976784025647585,-0.0508020749792032,0.0900197121019153,-0.127707596190879,-0.550671467662889,0.436798600313452
"PoG_R_4_2",0.100894234340679,-0.0369555373427524,0.0847039825520416,-0.138298421853329,-0.546836171382715,0.439668637796295
"PoG_L_4_3",-0.115012990895244,-0.0681751632327592,0.0429630031018492,-0.458432873688223,-0.534770076254311,0.405017881219651
"PoG_R_4_3",-0.0530122986804607,-0.0868093147506017,0.0468752509070692,-0.376981442384222,-0.584021173481894,0.410392209653856
"PoG_L_4_4",-0.112744905368956,-0.0358467768201562,0.0284028007085496,-0.449437687621504,-0.489285178866664,0.333834386534782
"PoG_R_4_4",-0.0885998119876712,-0.0223276905060858,0.0428028860443414,-0.470722300945228,-0.487698601100239,0.376983345555542
"INS_L_6_1",0.0755740723221043,-0.0184308447823209,0.0366376062535234,0.00158217298383214,-0.501947959743107,0.404821428286977
"INS_R_6_1",0.0598928932746881,-0.00564128388407748,0.0296457299127185,0.00207212642971267,-0.47120106085236,0.397886862345288
"INS_L_6_2",0.00653640392834402,-0.011391508296016,0.0228012122066123,-0.268811476410637,-0.495661622369768,0.369985411305655
"INS_R_6_2",0.000368119829240731,-0.0132685557622566,0.0174935434621434,-0.286972124796803,-0.494614485217672,0.341241015547524
"INS_L_6_3",0.00704499795177605,-0.00900734782304553,0.0266774683995676,-0.25204915648261,-0.477172832682642,0.3863239760134
"INS_R_6_3",0.00297133034671164,-0.0124537945186898,0.0265226650459637,-0.273298774147791,-0.50911522368654,0.397251157425215
