"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"Pcun_R_4_2",-0.0524132256309355,-0.0434484698142447,-0.0803981488050644,-0.353401125598249,-0.583076037510894,-0.325070448129523
"Pcun_L_4_3",0.0570659896552924,-0.193978440359071,0.0589579739336953,-0.239280751554381,-0.715964099550543,-0.0903380813554409
"Pcun_R_4_3",0.0495054033672557,-0.288481087298172,0.108093867537188,-0.26673322865843,-0.759842660528125,-0.0685351408291208
"Pcun_L_4_4",0.0228951940217529,-0.147768766810262,-0.0786677218493122,-0.201154669753721,-0.669140854943302,-0.235873619483124
"Pcun_R_4_4",0.0350560159958069,-0.202281081485784,-0.0794824185003836,-0.191184478879246,-0.688293664567291,-0.217069421710105
"PoG_L_4_1",-0.0827229369819774,-0.116523000655381,-0.0531108695228394,-0.421645734267284,-0.619828123907796,-0.290643512802079
"PoG_R_4_1",-0.0385491918696706,-0.125284180149307,-0.0588681684088521,-0.377886544127284,-0.628724199412245,-0.29968387865162
"PoG_L_4_2",0.0958474168949765,-0.0674789328476364,-0.0759726226274238,-0.133996885955191,-0.595527273368275,-0.311981359801851
"PoG_R_4_2",0.098719142200173,-0.0535254016937181,-0.0732980936501104,-0.141962141201377,-0.590111833854967,-0.313791689951327
"PoG_L_4_3",-0.112847630851723,-0.0762814032340848,-0.0327836688802526,-0.461629208192902,-0.570655478130607,-0.285380725181148
"PoG_R_4_3",-0.0513387501605131,-0.095017784079511,-0.0287136623650541,-0.379329693614686,-0.620408951265491,-0.278811797028161
"PoG_L_4_4",-0.109138578582751,-0.0442058356068544,-0.0246861557932214,-0.449592933134662,-0.52197634669719,-0.228915440707021
"PoG_R_4_4",-0.086561962656105,-0.0280836879023296,-0.0379568554676366,-0.476050409373778,-0.52389859446718,-0.27395131512223
"INS_L_6_1",0.0797441238761499,-0.023184917689579,-0.0287023155524619,0.005194923440916,-0.544018293656257,-0.288158089643606
"INS_R_6_1",0.0598151003109859,-0.0109737013504654,-0.0243877720711548,0.00137844065816679,-0.512803008756753,-0.282471876958335
"INS_L_6_2",0.0103419190062152,-0.0148389537173359,-0.0242707364682493,-0.267887578548508,-0.531805355934254,-0.278633589528695
"INS_R_6_2",0.00353580003831064,-0.0158751187767834,-0.0184070042983526,-0.286398290084757,-0.527035778300404,-0.251969763304454
"INS_L_6_3",0.00984741676810672,-0.0119782865981543,-0.0259281031591028,-0.249256639922542,-0.510763989739261,-0.285904348440531
"INS_R_6_3",0.00644288879052938,-0.0151377808052759,-0.0250896579965836,-0.270972835188059,-0.544534112403346,-0.294970878975721
"INS_L_6_4",0.0237176606890398,-0.0172188050571753,-0.00960700542552819,-0.201153766253901,-0.556084209133707,-0.209690169017206
"INS_R_6_4",0.0290869298280019,-0.0238909122343783,-0.0088055386369719,-0.194331142389871,-0.559456060487628,-0.191021601864572
"INS_L_6_5",0.0608783858732506,-0.0256487798288469,-0.0162999039032911,-0.0382396839293348,-0.571338763542464,-0.220585984396788
