"","xcoef_std_m1","xcoef_std_m2","xcoef_std_m3","xloading_m1","xloading_m2","xloading_m3"
"Cun_L_5_1",-0.03897269484094,-0.032698736656064,0.00844867440718942,-0.542540595856623,-0.404584248051453,-0.10483081676783
"Cun_R_5_1",-0.0791362415418233,0.0162739348659461,-0.18972033586575,-0.569007191260699,-0.266341082062611,-0.407966316481075
"Cun_L_5_2",-0.0267385272889103,-0.00134750491798574,-0.00688271874196509,-0.490014863885331,-0.350481176515637,-0.105495752408748
"Cun_R_5_2",-0.044346155881082,-0.0191878862841868,-0.119758134513822,-0.535455406909093,-0.40158547498732,-0.244328641678922
"Cun_L_5_3",-0.0160716010074114,0.0406609848851525,0.0540973304919285,-0.41571393810434,-0.194039246728598,0.0127154108707602
"Cun_R_5_3",-0.0210928834794585,0.0511429856978971,-0.136496464110766,-0.465555703411491,-0.196991501095691,-0.350964837660427
"Cun_L_5_4",-0.0240449117029152,-0.157674508538859,0.00907200687914017,-0.528743486971514,-0.597842027881652,-0.0947311877885794
"Cun_R_5_4",-0.0703667530993486,-0.171533963456825,-0.0885683614317619,-0.590622226007612,-0.585766425807843,-0.208938796429226
"Cun_L_5_5",-0.0136346511186014,-0.0584489077603115,-0.111326792387656,-0.485048398087413,-0.436864294288206,-0.213228689742896
"Cun_R_5_5",-0.0295217083291881,-0.0627105282071099,-0.118540341919356,-0.534670202488186,-0.469014587919899,-0.222556824744343
"OcG_L_4_1",-0.0551069088850499,0.0429735834232575,0.183375256808075,-0.520443216895961,-0.270859401891277,0.119422041017459
"OcG_R_4_1",-0.0637670260899276,0.0513982237361152,-0.163759206791944,-0.506816500245616,-0.253671243403468,-0.28896721175771
"OcG_L_4_2",-0.055933170376324,-0.0405209331948512,0.0746149145546347,-0.596483510003653,-0.426989080277001,-0.0174997529434618
"OcG_R_4_2",-0.121813312939516,-0.0782902378220993,-0.120588346412261,-0.655862038440466,-0.443122736990809,-0.24871779298378
"OcG_L_4_3",-0.00803305180480956,0.067462057112193,0.132005304960709,-0.363556811873318,-0.175630492270153,0.0734302226735414
"OcG_R_4_3",-0.0519938937372215,0.110139317021856,-0.349713004707799,-0.45786392869544,-0.137046727419025,-0.464408492825311
"OcG_L_4_4",-0.0965890960727376,-0.0246219176965829,0.055074324159369,-0.530955633273317,-0.328940954156408,-0.0761301458253831
